,Course_ID,Year,Course_Duration,Course_Ress_Digit,Course_Ress_inClass,Ressources_Amount,Ressources_Rank,Ressources_Type_Basic
82255,661,2018,12,4,4,8,3,Video
82256,661,2018,12,4,4,8,4,Lecture
82257,661,2018,12,4,4,8,5,Video
82258,661,2018,12,4,4,8,6,Video
82259,661,2018,12,4,4,8,7,Lecture
82260,661,2018,12,4,4,8,8,Examen
82261,662,2018,5,2,1,3,1,QCM
82262,662,2018,5,2,1,3,2,Exercise
82263,662,2018,5,2,1,3,3,Video
82264,663,2018,26,6,14,20,1,Video
82265,663,2018,26,6,14,20,2,Lecture
82266,663,2018,26,6,14,20,3,Exercise
82267,663,2018,26,6,14,20,4,Exercise
82268,663,2018,26,6,14,20,5,QCM
82269,663,2018,26,6,14,20,6,Lecture
82270,663,2018,26,6,14,20,7,Lecture
82271,663,2018,26,6,14,20,8,Lecture
82272,663,2018,26,6,14,20,9,Lecture
82273,663,2018,26,6,14,20,10,QCM
82274,663,2018,26,6,14,20,11,Test
82275,663,2018,26,6,14,20,12,Exercise
82276,663,2018,26,6,14,20,13,Video
82277,663,2018,26,6,14,20,14,Video
82278,663,2018,26,6,14,20,15,Lecture
82279,663,2018,26,6,14,20,16,Exercise
82280,663,2018,26,6,14,20,17,Lecture
82281,663,2018,26,6,14,20,18,Lecture
82282,663,2018,26,6,14,20,19,Lecture
82283,663,2018,26,6,14,20,20,Examen
82284,664,2018,21,8,6,14,1,Video
82285,664,2018,21,8,6,14,2,Lecture
82286,664,2018,21,8,6,14,3,Exercise
82287,664,2018,21,8,6,14,4,Lecture
82288,664,2018,21,8,6,14,5,Video
82289,664,2018,21,8,6,14,6,Video
82290,664,2018,21,8,6,14,7,Test
82291,664,2018,21,8,6,14,8,Lecture
82292,664,2018,21,8,6,14,9,Video
82293,664,2018,21,8,6,14,10,QCM
82294,664,2018,21,8,6,14,11,Lecture
82295,664,2018,21,8,6,14,12,QCM
82296,664,2018,21,8,6,14,13,Exercise
82297,664,2018,21,8,6,14,14,Test
82298,665,2018,5,4,1,5,1,Lecture
82299,665,2018,5,4,1,5,2,Video
82300,665,2018,5,4,1,5,3,QCM
82301,665,2018,5,4,1,5,4,Video
82302,665,2018,5,4,1,5,5,Video
82303,666,2018,39,3,30,33,1,Lecture
82304,666,2018,39,3,30,33,2,Exercise
82305,666,2018,39,3,30,33,3,Video
82306,666,2018,39,3,30,33,4,Lecture
82307,666,2018,39,3,30,33,5,Lecture
82308,666,2018,39,3,30,33,6,Lecture
82309,666,2018,39,3,30,33,7,Lecture
82310,666,2018,39,3,30,33,8,Lecture
82311,666,2018,39,3,30,33,9,Exercise
82312,666,2018,39,3,30,33,10,Exercise
82313,666,2018,39,3,30,33,11,Lecture
82314,666,2018,39,3,30,33,12,Video
82315,666,2018,39,3,30,33,13,Lecture
82316,666,2018,39,3,30,33,14,Exercise
82317,666,2018,39,3,30,33,15,Lecture
82318,666,2018,39,3,30,33,16,Lecture
82319,666,2018,39,3,30,33,17,Examen
82320,666,2018,39,3,30,33,18,Lecture
82321,666,2018,39,3,30,33,19,Exercise
82322,666,2018,39,3,30,33,20,Lecture
82323,666,2018,39,3,30,33,21,Exercise
82324,666,2018,39,3,30,33,22,Lecture
82325,666,2018,39,3,30,33,23,Exercise
82326,666,2018,39,3,30,33,24,Lecture
82327,666,2018,39,3,30,33,25,Lecture
82328,666,2018,39,3,30,33,26,Exercise
82329,666,2018,39,3,30,33,27,Lecture
82330,666,2018,39,3,30,33,28,Exercise
82331,666,2018,39,3,30,33,29,Lecture
82332,666,2018,39,3,30,33,30,Video
82333,666,2018,39,3,30,33,31,Lecture
82334,666,2018,39,3,30,33,32,Exercise
82335,666,2018,39,3,30,33,33,Examen
82336,667,2018,28,11,15,26,1,Exercise
82337,667,2018,28,11,15,26,2,QCM
82338,667,2018,28,11,15,26,3,Lecture
82339,667,2018,28,11,15,26,4,Lecture
82340,667,2018,28,11,15,26,5,Lecture
82341,667,2018,28,11,15,26,6,QCM
82342,667,2018,28,11,15,26,7,Lecture
82343,667,2018,28,11,15,26,8,Video
82344,667,2018,28,11,15,26,9,Video
82345,667,2018,28,11,15,26,10,Exercise
82346,667,2018,28,11,15,26,11,Exercise
82347,667,2018,28,11,15,26,12,Lecture
82348,667,2018,28,11,15,26,13,Test
82349,667,2018,28,11,15,26,14,Exercise
82350,667,2018,28,11,15,26,15,Lecture
82351,667,2018,28,11,15,26,16,Lecture
82352,667,2018,28,11,15,26,17,Video
82353,667,2018,28,11,15,26,18,Video
82354,667,2018,28,11,15,26,19,Video
82355,667,2018,28,11,15,26,20,QCM
82356,667,2018,28,11,15,26,21,Video
82357,667,2018,28,11,15,26,22,QCM
82358,667,2018,28,11,15,26,23,Lecture
82359,667,2018,28,11,15,26,24,Exercise
82360,667,2018,28,11,15,26,25,Lecture
82361,667,2018,28,11,15,26,26,Examen
82362,668,2018,9,2,2,4,1,Video
82363,668,2018,9,2,2,4,2,Video
82364,668,2018,9,2,2,4,3,Exercise
82365,668,2018,9,2,2,4,4,Examen
82366,669,2018,47,14,21,35,1,Video
82367,669,2018,47,14,21,35,2,Video
82368,669,2018,47,14,21,35,3,Lecture
82369,669,2018,47,14,21,35,4,Lecture
82370,669,2018,47,14,21,35,5,Video
82371,669,2018,47,14,21,35,6,QCM
82372,669,2018,47,14,21,35,7,Lecture
82373,669,2018,47,14,21,35,8,Lecture
82374,669,2018,47,14,21,35,9,Lecture
82375,669,2018,47,14,21,35,10,QCM
82376,669,2018,47,14,21,35,11,Lecture
82377,669,2018,47,14,21,35,12,Examen
82378,669,2018,47,14,21,35,13,Lecture
82379,669,2018,47,14,21,35,14,Exercise
82380,669,2018,47,14,21,35,15,Exercise
82381,669,2018,47,14,21,35,16,Video
82382,669,2018,47,14,21,35,17,Lecture
82383,669,2018,47,14,21,35,18,Lecture
82384,669,2018,47,14,21,35,19,QCM
82385,669,2018,47,14,21,35,20,Lecture
82386,669,2018,47,14,21,35,21,Video
82387,669,2018,47,14,21,35,22,Video
82388,669,2018,47,14,21,35,23,Video
82389,669,2018,47,14,21,35,24,Test
82390,669,2018,47,14,21,35,25,Lecture
82391,669,2018,47,14,21,35,26,Video
82392,669,2018,47,14,21,35,27,Lecture
82393,669,2018,47,14,21,35,28,Exercise
82394,669,2018,47,14,21,35,29,Exercise
82395,669,2018,47,14,21,35,30,Exercise
82396,669,2018,47,14,21,35,31,Video
82397,669,2018,47,14,21,35,32,QCM
82398,669,2018,47,14,21,35,33,Exercise
82399,669,2018,47,14,21,35,34,Lecture
82400,669,2018,47,14,21,35,35,Examen
82401,670,2018,40,3,24,27,1,Exercise
82402,670,2018,40,3,24,27,2,QCM
82403,670,2018,40,3,24,27,3,Video
82404,670,2018,40,3,24,27,4,Lecture
82405,670,2018,40,3,24,27,5,Exercise
82406,670,2018,40,3,24,27,6,Lecture
82407,670,2018,40,3,24,27,7,Lecture
82408,670,2018,40,3,24,27,8,Lecture
82409,670,2018,40,3,24,27,9,Lecture
82410,670,2018,40,3,24,27,10,Lecture
82411,670,2018,40,3,24,27,11,Lecture
82412,670,2018,40,3,24,27,12,Lecture
82413,670,2018,40,3,24,27,13,Lecture
82414,670,2018,40,3,24,27,14,Exercise
82415,670,2018,40,3,24,27,15,Exercise
82416,670,2018,40,3,24,27,16,Lecture
82417,670,2018,40,3,24,27,17,Lecture
82418,670,2018,40,3,24,27,18,Lecture
82419,670,2018,40,3,24,27,19,Exercise
82420,670,2018,40,3,24,27,20,Exercise
82421,670,2018,40,3,24,27,21,Lecture
82422,670,2018,40,3,24,27,22,Lecture
82423,670,2018,40,3,24,27,23,Exercise
82424,670,2018,40,3,24,27,24,Lecture
82425,670,2018,40,3,24,27,25,QCM
82426,670,2018,40,3,24,27,26,Lecture
82427,670,2018,40,3,24,27,27,Lecture
82428,671,2018,48,14,27,41,1,Lecture
82429,671,2018,48,14,27,41,2,Lecture
82430,671,2018,48,14,27,41,3,Lecture
82431,671,2018,48,14,27,41,4,Lecture
82432,671,2018,48,14,27,41,5,Video
82433,671,2018,48,14,27,41,6,QCM
82434,671,2018,48,14,27,41,7,Lecture
82435,671,2018,48,14,27,41,8,Lecture
82436,671,2018,48,14,27,41,9,Lecture
82437,671,2018,48,14,27,41,10,Lecture
82438,671,2018,48,14,27,41,11,Lecture
82439,671,2018,48,14,27,41,12,Lecture
82440,671,2018,48,14,27,41,13,Video
82441,671,2018,48,14,27,41,14,Video
82442,671,2018,48,14,27,41,15,QCM
82443,671,2018,48,14,27,41,16,QCM
82444,671,2018,48,14,27,41,17,Exercise
82445,671,2018,48,14,27,41,18,Lecture
82446,671,2018,48,14,27,41,19,Lecture
82447,671,2018,48,14,27,41,20,Exercise
82448,671,2018,48,14,27,41,21,Examen
82449,671,2018,48,14,27,41,22,Lecture
82450,671,2018,48,14,27,41,23,Video
82451,671,2018,48,14,27,41,24,Lecture
82452,671,2018,48,14,27,41,25,Lecture
82453,671,2018,48,14,27,41,26,Lecture
82454,671,2018,48,14,27,41,27,QCM
82455,671,2018,48,14,27,41,28,Lecture
82456,671,2018,48,14,27,41,29,Lecture
82457,671,2018,48,14,27,41,30,Lecture
82458,671,2018,48,14,27,41,31,QCM
82459,671,2018,48,14,27,41,32,QCM
82460,671,2018,48,14,27,41,33,Lecture
82461,671,2018,48,14,27,41,34,QCM
82462,671,2018,48,14,27,41,35,Lecture
82463,671,2018,48,14,27,41,36,Lecture
82464,671,2018,48,14,27,41,37,QCM
82465,671,2018,48,14,27,41,38,QCM
82466,671,2018,48,14,27,41,39,Lecture
82467,671,2018,48,14,27,41,40,QCM
82468,671,2018,48,14,27,41,41,Examen
82469,672,2018,15,3,1,4,1,QCM
82470,672,2018,15,3,1,4,2,Video
82471,672,2018,15,3,1,4,3,Video
82472,672,2018,15,3,1,4,4,Exercise
82473,673,2018,46,8,31,39,1,Lecture
82474,673,2018,46,8,31,39,2,Video
82475,673,2018,46,8,31,39,3,Exercise
82476,673,2018,46,8,31,39,4,QCM
82477,673,2018,46,8,31,39,5,Lecture
82478,673,2018,46,8,31,39,6,Lecture
82479,673,2018,46,8,31,39,7,Video
82480,673,2018,46,8,31,39,8,Lecture
82481,673,2018,46,8,31,39,9,Exercise
82482,673,2018,46,8,31,39,10,Lecture
82483,673,2018,46,8,31,39,11,Lecture
82484,673,2018,46,8,31,39,12,Lecture
82485,673,2018,46,8,31,39,13,Lecture
82486,673,2018,46,8,31,39,14,Exercise
82487,673,2018,46,8,31,39,15,Video
82488,673,2018,46,8,31,39,16,Lecture
82489,673,2018,46,8,31,39,17,Lecture
82490,673,2018,46,8,31,39,18,Lecture
82491,673,2018,46,8,31,39,19,Exercise
82492,673,2018,46,8,31,39,20,Examen
82493,673,2018,46,8,31,39,21,Lecture
82494,673,2018,46,8,31,39,22,Exercise
82495,673,2018,46,8,31,39,23,Lecture
82496,673,2018,46,8,31,39,24,Video
82497,673,2018,46,8,31,39,25,Lecture
82498,673,2018,46,8,31,39,26,QCM
82499,673,2018,46,8,31,39,27,Exercise
82500,673,2018,46,8,31,39,28,Lecture
82501,673,2018,46,8,31,39,29,Lecture
82502,673,2018,46,8,31,39,30,Exercise
82503,673,2018,46,8,31,39,31,Lecture
82504,673,2018,46,8,31,39,32,Lecture
82505,673,2018,46,8,31,39,33,Lecture
82506,673,2018,46,8,31,39,34,Video
82507,673,2018,46,8,31,39,35,Lecture
82508,673,2018,46,8,31,39,36,Exercise
82509,673,2018,46,8,31,39,37,Exercise
82510,673,2018,46,8,31,39,38,Lecture
82511,673,2018,46,8,31,39,39,Test
82512,674,2018,5,2,0,2,1,QCM
82513,674,2018,5,2,0,2,2,QCM
82514,675,2018,7,1,5,6,1,Video
82515,675,2018,7,1,5,6,2,Lecture
82516,675,2018,7,1,5,6,3,Lecture
82517,675,2018,7,1,5,6,4,Exercise
82518,675,2018,7,1,5,6,5,Exercise
82519,675,2018,7,1,5,6,6,Lecture
82520,676,2018,59,2,17,19,1,Lecture
82521,676,2018,59,2,17,19,2,Lecture
82522,676,2018,59,2,17,19,3,Exercise
82523,676,2018,59,2,17,19,4,Lecture
82524,676,2018,59,2,17,19,5,Lecture
82525,676,2018,59,2,17,19,6,Exercise
82526,676,2018,59,2,17,19,7,Lecture
82527,676,2018,59,2,17,19,8,Lecture
82528,676,2018,59,2,17,19,9,Lecture
82529,676,2018,59,2,17,19,10,Lecture
82530,676,2018,59,2,17,19,11,Lecture
82531,676,2018,59,2,17,19,12,Lecture
82532,676,2018,59,2,17,19,13,Lecture
82533,676,2018,59,2,17,19,14,QCM
82534,676,2018,59,2,17,19,15,Lecture
82535,676,2018,59,2,17,19,16,Exercise
82536,676,2018,59,2,17,19,17,Exercise
82537,676,2018,59,2,17,19,18,Video
82538,676,2018,59,2,17,19,19,Examen
82539,677,2018,21,2,11,13,1,Video
82540,677,2018,21,2,11,13,2,QCM
82541,677,2018,21,2,11,13,3,Lecture
82542,677,2018,21,2,11,13,4,Exercise
82543,677,2018,21,2,11,13,5,Lecture
82544,677,2018,21,2,11,13,6,Lecture
82545,677,2018,21,2,11,13,7,Lecture
82546,677,2018,21,2,11,13,8,Lecture
82547,677,2018,21,2,11,13,9,Lecture
82548,677,2018,21,2,11,13,10,Lecture
82549,677,2018,21,2,11,13,11,Exercise
82550,677,2018,21,2,11,13,12,Lecture
82551,677,2018,21,2,11,13,13,Examen
82552,678,2018,46,16,4,20,1,Video
82553,678,2018,46,16,4,20,2,Lecture
82554,678,2018,46,16,4,20,3,QCM
82555,678,2018,46,16,4,20,4,QCM
82556,678,2018,46,16,4,20,5,QCM
82557,678,2018,46,16,4,20,6,Video
82558,678,2018,46,16,4,20,7,Video
82559,678,2018,46,16,4,20,8,QCM
82560,678,2018,46,16,4,20,9,Lecture
82561,678,2018,46,16,4,20,10,QCM
82562,678,2018,46,16,4,20,11,Test
82563,678,2018,46,16,4,20,12,QCM
82564,678,2018,46,16,4,20,13,Video
82565,678,2018,46,16,4,20,14,Video
82566,678,2018,46,16,4,20,15,Video
82567,678,2018,46,16,4,20,16,Video
82568,678,2018,46,16,4,20,17,QCM
82569,678,2018,46,16,4,20,18,QCM
82570,678,2018,46,16,4,20,19,Lecture
82571,678,2018,46,16,4,20,20,Examen
82572,679,2018,14,3,2,5,1,Lecture
82573,679,2018,14,3,2,5,2,Lecture
82574,679,2018,14,3,2,5,3,Video
82575,679,2018,14,3,2,5,4,Video
82576,679,2018,14,3,2,5,5,QCM
82577,680,2018,17,1,5,6,1,Video
82578,680,2018,17,1,5,6,2,Lecture
82579,680,2018,17,1,5,6,3,Lecture
82580,680,2018,17,1,5,6,4,Lecture
82581,680,2018,17,1,5,6,5,Exercise
82582,680,2018,17,1,5,6,6,Lecture
82583,681,2018,20,11,6,17,1,Video
82584,681,2018,20,11,6,17,2,Video
82585,681,2018,20,11,6,17,3,QCM
82586,681,2018,20,11,6,17,4,Video
82587,681,2018,20,11,6,17,5,Lecture
82588,681,2018,20,11,6,17,6,QCM
82589,681,2018,20,11,6,17,7,Video
82590,681,2018,20,11,6,17,8,QCM
82591,681,2018,20,11,6,17,9,Lecture
82592,681,2018,20,11,6,17,10,QCM
82593,681,2018,20,11,6,17,11,Lecture
82594,681,2018,20,11,6,17,12,Lecture
82595,681,2018,20,11,6,17,13,Exercise
82596,681,2018,20,11,6,17,14,Video
82597,681,2018,20,11,6,17,15,QCM
82598,681,2018,20,11,6,17,16,Lecture
82599,681,2018,20,11,6,17,17,Test
82600,682,2018,6,1,1,2,1,Video
82601,682,2018,6,1,1,2,2,Lecture
82602,683,2018,31,13,12,25,1,QCM
82603,683,2018,31,13,12,25,2,Lecture
82604,683,2018,31,13,12,25,3,QCM
82605,683,2018,31,13,12,25,4,Video
82606,683,2018,31,13,12,25,5,Exercise
82607,683,2018,31,13,12,25,6,Exercise
82608,683,2018,31,13,12,25,7,Lecture
82609,683,2018,31,13,12,25,8,QCM
82610,683,2018,31,13,12,25,9,QCM
82611,683,2018,31,13,12,25,10,Lecture
82612,683,2018,31,13,12,25,11,Video
82613,683,2018,31,13,12,25,12,QCM
82614,683,2018,31,13,12,25,13,Lecture
82615,683,2018,31,13,12,25,14,Video
82616,683,2018,31,13,12,25,15,Exercise
82617,683,2018,31,13,12,25,16,Lecture
82618,683,2018,31,13,12,25,17,Lecture
82619,683,2018,31,13,12,25,18,Video
82620,683,2018,31,13,12,25,19,QCM
82621,683,2018,31,13,12,25,20,Video
82622,683,2018,31,13,12,25,21,QCM
82623,683,2018,31,13,12,25,22,Lecture
82624,683,2018,31,13,12,25,23,Video
82625,683,2018,31,13,12,25,24,Lecture
82626,683,2018,31,13,12,25,25,Examen
82627,684,2018,5,1,1,2,1,Exercise
82628,684,2018,5,1,1,2,2,Video
82629,685,2018,7,2,4,6,1,Video
82630,685,2018,7,2,4,6,2,Exercise
82631,685,2018,7,2,4,6,3,Lecture
82632,685,2018,7,2,4,6,4,Exercise
82633,685,2018,7,2,4,6,5,Lecture
82634,685,2018,7,2,4,6,6,QCM
82635,686,2018,23,12,5,17,1,Video
82636,686,2018,23,12,5,17,2,QCM
82637,686,2018,23,12,5,17,3,QCM
82638,686,2018,23,12,5,17,4,Lecture
82639,686,2018,23,12,5,17,5,QCM
82640,686,2018,23,12,5,17,6,Lecture
82641,686,2018,23,12,5,17,7,Video
82642,686,2018,23,12,5,17,8,QCM
82643,686,2018,23,12,5,17,9,Lecture
82644,686,2018,23,12,5,17,10,QCM
82645,686,2018,23,12,5,17,11,Video
82646,686,2018,23,12,5,17,12,Lecture
82647,686,2018,23,12,5,17,13,Video
82648,686,2018,23,12,5,17,14,Video
82649,686,2018,23,12,5,17,15,Lecture
82650,686,2018,23,12,5,17,16,QCM
82651,686,2018,23,12,5,17,17,Test
82652,687,2018,32,1,7,8,1,Video
82653,687,2018,32,1,7,8,2,Lecture
82654,687,2018,32,1,7,8,3,Exercise
82655,687,2018,32,1,7,8,4,Lecture
82656,687,2018,32,1,7,8,5,Exercise
82657,687,2018,32,1,7,8,6,Exercise
82658,687,2018,32,1,7,8,7,Lecture
82659,687,2018,32,1,7,8,8,Lecture
82660,688,2018,7,1,3,4,1,Lecture
82661,688,2018,7,1,3,4,2,Exercise
82662,688,2018,7,1,3,4,3,Video
82663,688,2018,7,1,3,4,4,Examen
82664,689,2018,36,26,10,36,1,Video
82665,689,2018,36,26,10,36,2,QCM
82666,689,2018,36,26,10,36,3,Video
82667,689,2018,36,26,10,36,4,Lecture
82668,689,2018,36,26,10,36,5,Lecture
82669,689,2018,36,26,10,36,6,QCM
82670,689,2018,36,26,10,36,7,Video
82671,689,2018,36,26,10,36,8,QCM
82672,689,2018,36,26,10,36,9,Lecture
82673,689,2018,36,26,10,36,10,Test
82674,689,2018,36,26,10,36,11,Video
82675,689,2018,36,26,10,36,12,Video
82676,689,2018,36,26,10,36,13,QCM
82677,689,2018,36,26,10,36,14,Video
82678,689,2018,36,26,10,36,15,Video
82679,689,2018,36,26,10,36,16,Video
82680,689,2018,36,26,10,36,17,Video
82681,689,2018,36,26,10,36,18,Lecture
82682,689,2018,36,26,10,36,19,Test
82683,689,2018,36,26,10,36,20,Video
82684,689,2018,36,26,10,36,21,QCM
82685,689,2018,36,26,10,36,22,Video
82686,689,2018,36,26,10,36,23,QCM
82687,689,2018,36,26,10,36,24,QCM
82688,689,2018,36,26,10,36,25,QCM
82689,689,2018,36,26,10,36,26,Video
82690,689,2018,36,26,10,36,27,Examen
82691,689,2018,36,26,10,36,28,Exercise
82692,689,2018,36,26,10,36,29,Lecture
82693,689,2018,36,26,10,36,30,Video
82694,689,2018,36,26,10,36,31,Video
82695,689,2018,36,26,10,36,32,Lecture
82696,689,2018,36,26,10,36,33,Video
82697,689,2018,36,26,10,36,34,Lecture
82698,689,2018,36,26,10,36,35,Video
82699,689,2018,36,26,10,36,36,Examen
82700,690,2018,35,2,26,28,1,Exercise
82701,690,2018,35,2,26,28,2,Lecture
82702,690,2018,35,2,26,28,3,Lecture
82703,690,2018,35,2,26,28,4,Lecture
82704,690,2018,35,2,26,28,5,Lecture
82705,690,2018,35,2,26,28,6,Lecture
82706,690,2018,35,2,26,28,7,Exercise
82707,690,2018,35,2,26,28,8,Exercise
82708,690,2018,35,2,26,28,9,Lecture
82709,690,2018,35,2,26,28,10,Video
82710,690,2018,35,2,26,28,11,Exercise
82711,690,2018,35,2,26,28,12,Lecture
82712,690,2018,35,2,26,28,13,Lecture
82713,690,2018,35,2,26,28,14,Exercise
82714,690,2018,35,2,26,28,15,Examen
82715,690,2018,35,2,26,28,16,Lecture
82716,690,2018,35,2,26,28,17,Exercise
82717,690,2018,35,2,26,28,18,Lecture
82718,690,2018,35,2,26,28,19,Exercise
82719,690,2018,35,2,26,28,20,Exercise
82720,690,2018,35,2,26,28,21,Video
82721,690,2018,35,2,26,28,22,Exercise
82722,690,2018,35,2,26,28,23,Lecture
82723,690,2018,35,2,26,28,24,Lecture
82724,690,2018,35,2,26,28,25,Lecture
82725,690,2018,35,2,26,28,26,Lecture
82726,690,2018,35,2,26,28,27,Lecture
82727,690,2018,35,2,26,28,28,Examen
82728,691,2018,12,2,3,5,1,Video
82729,691,2018,12,2,3,5,2,Lecture
82730,691,2018,12,2,3,5,3,QCM
82731,691,2018,12,2,3,5,4,Lecture
82732,691,2018,12,2,3,5,5,Lecture
82733,692,2018,9,5,4,9,1,Lecture
82734,692,2018,9,5,4,9,2,Exercise
82735,692,2018,9,5,4,9,3,Video
82736,692,2018,9,5,4,9,4,Exercise
82737,692,2018,9,5,4,9,5,Video
82738,692,2018,9,5,4,9,6,Lecture
82739,692,2018,9,5,4,9,7,QCM
82740,692,2018,9,5,4,9,8,QCM
82741,692,2018,9,5,4,9,9,Test
82742,693,2018,39,24,8,32,1,Lecture
82743,693,2018,39,24,8,32,2,QCM
82744,693,2018,39,24,8,32,3,QCM
82745,693,2018,39,24,8,32,4,Video
82746,693,2018,39,24,8,32,5,Video
82747,693,2018,39,24,8,32,6,Video
82748,693,2018,39,24,8,32,7,Exercise
82749,693,2018,39,24,8,32,8,Lecture
82750,693,2018,39,24,8,32,9,Video
82751,693,2018,39,24,8,32,10,Video
82752,693,2018,39,24,8,32,11,Video
82753,693,2018,39,24,8,32,12,Video
82754,693,2018,39,24,8,32,13,Lecture
82755,693,2018,39,24,8,32,14,Video
82756,693,2018,39,24,8,32,15,Video
82757,693,2018,39,24,8,32,16,Video
82758,693,2018,39,24,8,32,17,QCM
82759,693,2018,39,24,8,32,18,Exercise
82760,693,2018,39,24,8,32,19,QCM
82761,693,2018,39,24,8,32,20,Exercise
82762,693,2018,39,24,8,32,21,Lecture
82763,693,2018,39,24,8,32,22,Video
82764,693,2018,39,24,8,32,23,QCM
82765,693,2018,39,24,8,32,24,Video
82766,693,2018,39,24,8,32,25,Video
82767,693,2018,39,24,8,32,26,Video
82768,693,2018,39,24,8,32,27,Lecture
82769,693,2018,39,24,8,32,28,Video
82770,693,2018,39,24,8,32,29,Video
82771,693,2018,39,24,8,32,30,QCM
82772,693,2018,39,24,8,32,31,Video
82773,693,2018,39,24,8,32,32,Video
82774,694,2018,7,4,3,7,1,QCM
82775,694,2018,7,4,3,7,2,Lecture
82776,694,2018,7,4,3,7,3,Lecture
82777,694,2018,7,4,3,7,4,Lecture
82778,694,2018,7,4,3,7,5,Video
82779,694,2018,7,4,3,7,6,QCM
82780,694,2018,7,4,3,7,7,Video
82781,695,2018,18,7,3,10,1,Video
82782,695,2018,18,7,3,10,2,Video
82783,695,2018,18,7,3,10,3,QCM
82784,695,2018,18,7,3,10,4,Video
82785,695,2018,18,7,3,10,5,Test
82786,695,2018,18,7,3,10,6,Video
82787,695,2018,18,7,3,10,7,Exercise
82788,695,2018,18,7,3,10,8,Video
82789,695,2018,18,7,3,10,9,Exercise
82790,695,2018,18,7,3,10,10,Examen
82791,696,2018,12,8,4,12,1,Exercise
82792,696,2018,12,8,4,12,2,QCM
82793,696,2018,12,8,4,12,3,Video
82794,696,2018,12,8,4,12,4,Lecture
82795,696,2018,12,8,4,12,5,Video
82796,696,2018,12,8,4,12,6,QCM
82797,696,2018,12,8,4,12,7,Test
82798,696,2018,12,8,4,12,8,Lecture
82799,696,2018,12,8,4,12,9,QCM
82800,696,2018,12,8,4,12,10,Video
82801,696,2018,12,8,4,12,11,Video
82802,696,2018,12,8,4,12,12,Examen
82803,697,2018,39,8,23,31,1,Lecture
82804,697,2018,39,8,23,31,2,Lecture
82805,697,2018,39,8,23,31,3,Exercise
82806,697,2018,39,8,23,31,4,Lecture
82807,697,2018,39,8,23,31,5,Exercise
82808,697,2018,39,8,23,31,6,Lecture
82809,697,2018,39,8,23,31,7,Video
82810,697,2018,39,8,23,31,8,Exercise
82811,697,2018,39,8,23,31,9,Lecture
82812,697,2018,39,8,23,31,10,Lecture
82813,697,2018,39,8,23,31,11,Lecture
82814,697,2018,39,8,23,31,12,Lecture
82815,697,2018,39,8,23,31,13,Exercise
82816,697,2018,39,8,23,31,14,Lecture
82817,697,2018,39,8,23,31,15,Video
82818,697,2018,39,8,23,31,16,Test
82819,697,2018,39,8,23,31,17,Lecture
82820,697,2018,39,8,23,31,18,Video
82821,697,2018,39,8,23,31,19,Lecture
82822,697,2018,39,8,23,31,20,Lecture
82823,697,2018,39,8,23,31,21,Lecture
82824,697,2018,39,8,23,31,22,QCM
82825,697,2018,39,8,23,31,23,Exercise
82826,697,2018,39,8,23,31,24,QCM
82827,697,2018,39,8,23,31,25,Exercise
82828,697,2018,39,8,23,31,26,Lecture
82829,697,2018,39,8,23,31,27,Lecture
82830,697,2018,39,8,23,31,28,QCM
82831,697,2018,39,8,23,31,29,Lecture
82832,697,2018,39,8,23,31,30,Video
82833,697,2018,39,8,23,31,31,Examen
82834,698,2018,18,2,15,17,1,Lecture
82835,698,2018,18,2,15,17,2,QCM
82836,698,2018,18,2,15,17,3,Lecture
82837,698,2018,18,2,15,17,4,Lecture
82838,698,2018,18,2,15,17,5,Exercise
82839,698,2018,18,2,15,17,6,Lecture
82840,698,2018,18,2,15,17,7,Exercise
82841,698,2018,18,2,15,17,8,Lecture
82842,698,2018,18,2,15,17,9,Lecture
82843,698,2018,18,2,15,17,10,Video
82844,698,2018,18,2,15,17,11,Exercise
82845,698,2018,18,2,15,17,12,Lecture
82846,698,2018,18,2,15,17,13,Lecture
82847,698,2018,18,2,15,17,14,Lecture
82848,698,2018,18,2,15,17,15,Lecture
82849,698,2018,18,2,15,17,16,Exercise
82850,698,2018,18,2,15,17,17,Examen
82851,699,2018,27,4,15,19,1,Lecture
82852,699,2018,27,4,15,19,2,Lecture
82853,699,2018,27,4,15,19,3,Video
82854,699,2018,27,4,15,19,4,Lecture
82855,699,2018,27,4,15,19,5,Lecture
82856,699,2018,27,4,15,19,6,Lecture
82857,699,2018,27,4,15,19,7,Lecture
82858,699,2018,27,4,15,19,8,Video
82859,699,2018,27,4,15,19,9,Exercise
82860,699,2018,27,4,15,19,10,Lecture
82861,699,2018,27,4,15,19,11,Exercise
82862,699,2018,27,4,15,19,12,Lecture
82863,699,2018,27,4,15,19,13,Lecture
82864,699,2018,27,4,15,19,14,QCM
82865,699,2018,27,4,15,19,15,Exercise
82866,699,2018,27,4,15,19,16,Video
82867,699,2018,27,4,15,19,17,Lecture
82868,699,2018,27,4,15,19,18,Exercise
82869,699,2018,27,4,15,19,19,Examen
82870,700,2018,30,2,11,13,1,Lecture
82871,700,2018,30,2,11,13,2,Lecture
82872,700,2018,30,2,11,13,3,Lecture
82873,700,2018,30,2,11,13,4,Lecture
82874,700,2018,30,2,11,13,5,Exercise
82875,700,2018,30,2,11,13,6,Lecture
82876,700,2018,30,2,11,13,7,Lecture
82877,700,2018,30,2,11,13,8,Video
82878,700,2018,30,2,11,13,9,Exercise
