"Course_ID","Year","Course_Duration","Course_Ress_Digit","Course_Ress_inClass","Ressources_Amount","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58"
628,2020,35,9,14,23,"Lecture","Exercise","Video","Lecture","Video","QCM","Lecture","Lecture","Video","Lecture","QCM","Examen","Video","QCM","Video","Lecture","Exercise","Lecture","Lecture","Lecture","QCM","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
629,2020,59,20,25,45,"Video","Lecture","QCM","Lecture","Lecture","Exercise","Lecture","Video","Lecture","Video","Exercise","Exercise","Lecture","Exercise","Lecture","Lecture","Video","Lecture","QCM","Lecture","QCM","Video","Examen","Video","Video","Lecture","Exercise","Video","Exercise","Video","Video","Exercise","Exercise","Lecture","Video","Video","Lecture","Video","Video","Video","Exercise","Video","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,2020,38,9,12,21,"Lecture","Video","Video","Exercise","Exercise","Lecture","Video","Lecture","Video","Lecture","Exercise","Lecture","QCM","QCM","Exercise","Video","Lecture","QCM","Lecture","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,2020,8,3,2,5,"QCM","Video","Lecture","Lecture","QCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,2020,18,7,0,7,"QCM","QCM","Video","Video","Video","QCM","QCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,2020,9,1,7,8,"Lecture","Exercise","Exercise","Lecture","Exercise","Lecture","QCM","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,2020,29,13,14,27,"Exercise","Lecture","Exercise","Exercise","Exercise","Video","QCM","Video","Video","Exercise","Lecture","Exercise","Video","Examen","Video","Video","Video","QCM","Video","Video","Lecture","Exercise","Video","Lecture","Video","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,2020,6,3,2,5,"Video","Video","QCM","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,2020,17,6,0,6,"QCM","QCM","Video","Video","Video","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,2020,33,10,21,31,"Lecture","Lecture","Video","Video","Lecture","QCM","QCM","Lecture","Lecture","Video","Lecture","Lecture","Exercise","QCM","QCM","Examen","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","QCM","Lecture","Lecture","QCM","Exercise","Lecture","QCM","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,2020,59,3,53,56,"Lecture","Lecture","Lecture","Exercise","Exercise","Lecture","Lecture","Exercise","Lecture","Exercise","Exercise","Exercise","QCM","Exercise","Lecture","Exercise","Lecture","Lecture","Examen","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Examen","Lecture","Lecture","Exercise","Exercise","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Video","Exercise","Video","Lecture","Examen",NA,NA
639,2020,10,2,1,3,"QCM","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,2020,34,13,11,24,"Video","QCM","Video","Lecture","Lecture","Video","Lecture","Video","Exercise","Lecture","QCM","Video","Test","Exercise","Video","Exercise","Lecture","Exercise","Video","Video","Video","Video","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,2020,15,4,7,11,"Video","Lecture","Exercise","QCM","QCM","Lecture","Lecture","Lecture","Lecture","Exercise","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,2020,23,5,7,12,"QCM","Lecture","QCM","Lecture","Video","Video","Lecture","Lecture","Video","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,2020,39,19,15,34,"Video","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","QCM","Lecture","Lecture","Video","Lecture","QCM","QCM","QCM","Video","Examen","Video","QCM","Lecture","Video","Video","QCM","Lecture","QCM","QCM","Video","Video","Lecture","Lecture","QCM","QCM","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,2020,24,2,5,7,"Lecture","Lecture","Lecture","QCM","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,2020,28,7,10,17,"Lecture","Video","Lecture","Lecture","Lecture","Lecture","Lecture","QCM","Exercise","QCM","QCM","Lecture","Lecture","Lecture","QCM","QCM","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,2020,14,1,5,6,"Lecture","Lecture","Lecture","QCM","Lecture","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,2020,8,2,1,3,"Video","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,2020,14,7,5,12,"Lecture","Lecture","QCM","Lecture","Video","Video","Video","Lecture","Exercise","Video","QCM","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,2020,15,1,4,5,"Lecture","Video","Exercise","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,2020,24,5,6,11,"Exercise","QCM","Lecture","Exercise","Lecture","Video","Video","Video","QCM","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,2020,11,3,4,7,"Lecture","Video","QCM","Lecture","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,2020,6,1,1,2,"Lecture","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,2020,46,10,10,20,"Exercise","Exercise","QCM","Lecture","Video","Video","Exercise","Video","Lecture","Video","Lecture","Video","Lecture","Video","QCM","Lecture","Video","Video","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,2020,13,1,11,12,"Exercise","Exercise","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","QCM","Lecture","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,2020,24,6,0,6,"QCM","Video","Video","QCM","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,2020,24,3,4,7,"Lecture","Exercise","QCM","Lecture","Lecture","QCM","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,2020,7,4,1,5,"Video","Video","Exercise","QCM","QCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,2020,5,2,1,3,"Video","Lecture","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,2020,38,7,18,25,"Lecture","Exercise","Lecture","Exercise","Lecture","Video","Lecture","Lecture","Lecture","Exercise","Lecture","QCM","Examen","Video","Video","Lecture","QCM","Lecture","Lecture","QCM","QCM","Lecture","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,2020,31,10,21,31,"Lecture","Video","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","QCM","Video","Lecture","Lecture","Exercise","QCM","Lecture","Examen","QCM","Lecture","Lecture","Video","QCM","Lecture","Lecture","Lecture","Video","Lecture","QCM","Lecture","Exercise","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,2020,6,2,2,4,"Video","QCM","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,2020,37,13,22,35,"Lecture","Lecture","Video","Lecture","QCM","Video","Lecture","Video","Video","QCM","Lecture","Lecture","Exercise","Video","Lecture","Lecture","Video","QCM","Exercise","Lecture","QCM","Exercise","Lecture","Video","Lecture","Lecture","Lecture","Exercise","Exercise","Lecture","Exercise","Lecture","Video","Exercise","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,2020,20,13,6,19,"Lecture","Video","Video","Video","QCM","Video","Video","Video","Video","Lecture","QCM","QCM","Lecture","Video","QCM","Lecture","QCM","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,2020,26,3,19,22,"Video","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Examen","Lecture","Exercise","Lecture","Video","Lecture","Exercise","Exercise","Lecture","Exercise","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,2020,20,1,16,17,"Video","Exercise","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Exercise","Lecture","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,2020,40,9,17,26,"Exercise","QCM","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Video","QCM","Lecture","Video","Video","Lecture","Video","QCM","Lecture","Lecture","Exercise","Lecture","QCM","Video","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,2020,39,4,28,32,"Exercise","Lecture","Lecture","Lecture","Exercise","Exercise","Lecture","QCM","Lecture","Exercise","QCM","Exercise","Exercise","Lecture","Lecture","Lecture","Examen","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","QCM","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,2020,14,5,1,6,"QCM","Lecture","Video","Video","Video","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,2020,38,20,12,32,"Lecture","QCM","Video","Lecture","Lecture","QCM","Lecture","Lecture","Video","QCM","Test","Video","Video","QCM","QCM","Lecture","Video","Video","QCM","Lecture","Lecture","Examen","Video","QCM","Video","QCM","Video","Lecture","QCM","Lecture","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,2020,13,2,11,13,"QCM","Lecture","Lecture","QCM","Exercise","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,2020,16,3,9,12,"Exercise","Lecture","QCM","Lecture","Lecture","Lecture","Lecture","QCM","Exercise","Lecture","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,2020,16,1,3,4,"Exercise","Lecture","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,2020,13,3,2,5,"QCM","Lecture","Video","QCM","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,2020,19,7,6,13,"Video","Exercise","Lecture","Exercise","Lecture","Video","Video","Video","QCM","QCM","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,2020,37,10,18,28,"Lecture","Exercise","Lecture","Lecture","QCM","Lecture","QCM","Video","Exercise","QCM","QCM","QCM","Lecture","Exercise","Test","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Video","Video","Lecture","Exercise","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,2020,53,10,6,16,"QCM","Lecture","Video","Video","Lecture","QCM","Lecture","Lecture","Test","Exercise","Video","QCM","Video","Video","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,2020,14,2,10,12,"Lecture","Lecture","Lecture","QCM","Lecture","Exercise","Lecture","Exercise","Exercise","Video","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,2020,20,7,13,20,"Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","QCM","Video","Lecture","Test","QCM","QCM","QCM","Lecture","QCM","Lecture","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,2020,12,2,8,10,"QCM","Exercise","Lecture","Lecture","Exercise","Lecture","QCM","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,2020,28,7,6,13,"Lecture","Video","Lecture","Lecture","Lecture","Video","Lecture","QCM","QCM","Video","Video","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,2020,11,3,0,3,"Video","Video","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,2020,57,4,12,16,"Video","Lecture","Lecture","Video","Video","Lecture","Lecture","Lecture","Lecture","QCM","Exercise","Lecture","Exercise","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,2020,36,13,18,31,"Lecture","Video","Exercise","Video","Exercise","QCM","Exercise","Lecture","Exercise","QCM","Lecture","QCM","Video","Lecture","Lecture","QCM","Lecture","Lecture","Lecture","Lecture","Lecture","Video","QCM","Video","QCM","Video","Video","Lecture","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,2020,19,1,12,13,"Lecture","Exercise","Exercise","Lecture","Lecture","Exercise","Exercise","Lecture","Lecture","Lecture","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,2020,21,3,3,6,"Lecture","Video","Video","Lecture","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,2020,9,1,6,7,"Lecture","Exercise","Lecture","QCM","Lecture","Exercise","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,2020,11,7,4,11,"Video","Lecture","QCM","Video","QCM","Video","Exercise","Video","Lecture","Exercise","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,2020,35,8,26,34,"Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Video","QCM","Lecture","Lecture","Examen","Lecture","Exercise","Exercise","Lecture","Exercise","Video","QCM","Lecture","Exercise","Exercise","Test","Lecture","Exercise","Lecture","Video","Video","Exercise","Lecture","Lecture","Lecture","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,2020,24,1,16,17,"Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","QCM","Lecture","Exercise","Exercise","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,2020,26,4,9,13,"Lecture","QCM","Exercise","Exercise","QCM","Lecture","Lecture","Video","Lecture","Lecture","Video","Lecture","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,2020,23,11,9,20,"Video","Video","QCM","Lecture","Lecture","QCM","Lecture","Video","Lecture","Lecture","Test","QCM","Video","Exercise","Exercise","Video","Lecture","QCM","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,2020,15,5,8,13,"Video","Lecture","Exercise","Lecture","QCM","QCM","Lecture","Lecture","Exercise","Video","Lecture","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,2020,5,1,1,2,"Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
