,Course_ID,Year,Course_Digit_Duration,Ressources_Amount,Ressources_Rank,Ressources_Type_Basic,Ressources_Type_Advanced
27930,443,2020,18,13,9,Vid,Vid1H
27931,443,2020,18,13,10,Vid,Quiz2H
27932,443,2020,18,13,11,Vid,Vid1H
27933,443,2020,18,13,12,Vid,Vid1H
27934,443,2020,18,13,13,Vid,Vid1H
27935,446,2020,18,15,1,Vid,Vid1H
27936,446,2020,18,15,2,Vid,Vid1H
27937,446,2020,18,15,3,Quiz,Vid1H
27938,446,2020,18,15,4,Vid,Vid1H
27939,446,2020,18,15,5,Quiz,Vid1H
27940,446,2020,18,15,6,Quiz,Vid1H
27941,446,2020,18,15,7,Vid,Vid1H
27942,446,2020,18,15,8,Vid,Vid3H
27943,446,2020,18,15,9,Exam,Exam2H
27944,446,2020,18,15,10,Vid,Vid1H
27945,446,2020,18,15,11,Vid,Vid1H
27946,446,2020,18,15,12,Vid,Quiz1H
27947,446,2020,18,15,13,Quiz,Quiz1H
27948,446,2020,18,15,14,Vid,Quiz1H
27949,446,2020,18,15,15,Vid,Quiz1H
27950,447,2020,21,12,1,Quiz,Vid2H
27951,447,2020,21,12,2,Exam,Vid2H
27952,447,2020,21,12,3,Vid,Quiz2H
27953,447,2020,21,12,4,Vid,Vid1H
27954,447,2020,21,12,5,Vid,Vid1H
27955,447,2020,21,12,6,Vid,Vid2H
27956,447,2020,21,12,7,Vid,Vid1H
27957,447,2020,21,12,8,Vid,Exam3H
27958,447,2020,21,12,9,Vid,Vid3H
27959,447,2020,21,12,10,Vid,Vid1H
27960,447,2020,21,12,11,Vid,Vid1H
27961,447,2020,21,12,12,Quiz,Quiz2H
27962,449,2020,10,6,1,Vid,Vid1H
27963,449,2020,10,6,2,Vid,Vid2H
27964,449,2020,10,6,3,Vid,Exam1H
27965,449,2020,10,6,4,Quiz,Quiz2H
27966,449,2020,10,6,5,Vid,Vid1H
27967,449,2020,10,6,6,Exam,Vid3H
27968,450,2020,13,7,1,Vid,Vid1H
27969,450,2020,13,7,2,Quiz,Vid1H
27970,450,2020,13,7,3,Vid,Vid1H
27971,450,2020,13,7,4,Quiz,Quiz2H
27972,450,2020,13,7,5,Quiz,Quiz2H
27973,450,2020,13,7,6,Vid,Quiz2H
27974,450,2020,13,7,7,Vid,Vid4H
27975,451,2020,13,9,1,Exam,Exam1H
27976,451,2020,13,9,2,Quiz,Exam1H
27977,451,2020,13,9,3,Vid,Vid2H
27978,451,2020,13,9,4,Vid,Vid1H
27979,451,2020,13,9,5,Quiz,Quiz1H
27980,451,2020,13,9,6,Quiz,Quiz2H
27981,451,2020,13,9,7,Exam,Quiz2H
27982,451,2020,13,9,8,Vid,Quiz2H
27983,451,2020,13,9,9,Quiz,Vid1H
27984,459,2020,19,13,1,Vid,Vid1H
27985,459,2020,19,13,2,Vid,Vid1H
27986,459,2020,19,13,3,Vid,Vid1H
27987,459,2020,19,13,4,Vid,Vid3H
27988,459,2020,19,13,5,Exam,Vid1H
27989,459,2020,19,13,6,Quiz,Exam1H
27990,459,2020,19,13,7,Exam,Quiz2H
27991,459,2020,19,13,8,Vid,Quiz2H
27992,459,2020,19,13,9,Quiz,Exam1H
27993,459,2020,19,13,10,Vid,Vid1H
27994,459,2020,19,13,11,Vid,Vid1H
27995,459,2020,19,13,12,Quiz,Vid2H
27996,459,2020,19,13,13,Vid,Quiz2H
27997,460,2020,20,12,1,Vid,Vid2H
27998,460,2020,20,12,2,Quiz,Vid2H
27999,460,2020,20,12,3,Vid,Vid4H
28000,460,2020,20,12,4,Quiz,Vid1H
28001,460,2020,20,12,5,Quiz,Quiz1H
28002,460,2020,20,12,6,Quiz,Vid1H
28003,460,2020,20,12,7,Vid,Quiz1H
28004,460,2020,20,12,8,Vid,Quiz1H
28005,460,2020,20,12,9,Vid,Vid2H
28006,460,2020,20,12,10,Vid,Quiz2H
28007,460,2020,20,12,11,Quiz,Quiz1H
28008,460,2020,20,12,12,Vid,Vid2H
28009,463,2020,21,15,1,Quiz,Exam1H
28010,463,2020,21,15,2,Exam,Quiz1H
28011,463,2020,21,15,3,Quiz,Quiz1H
28012,463,2020,21,15,4,Quiz,Quiz1H
28013,463,2020,21,15,5,Quiz,Quiz1H
28014,463,2020,21,15,6,Vid,Vid2H
28015,463,2020,21,15,7,Quiz,Quiz2H
28016,463,2020,21,15,8,Vid,Vid2H
28017,463,2020,21,15,9,Vid,Quiz1H
28018,463,2020,21,15,10,Quiz,Quiz1H
28019,463,2020,21,15,11,Vid,Vid2H
28020,463,2020,21,15,12,Quiz,Vid2H
28021,463,2020,21,15,13,Quiz,Vid1H
28022,463,2020,21,15,14,Quiz,Quiz2H
28023,463,2020,21,15,15,Vid,Quiz1H
28024,464,2020,24,14,1,Quiz,Vid3H
28025,464,2020,24,14,2,Quiz,Quiz2H
28026,464,2020,24,14,3,Vid,Quiz2H
28027,464,2020,24,14,4,Quiz,Quiz1H
28028,464,2020,24,14,5,Quiz,Quiz2H
28029,464,2020,24,14,6,Exam,Quiz2H
28030,464,2020,24,14,7,Quiz,Quiz1H
28031,464,2020,24,14,8,Vid,Exam1H
28032,464,2020,24,14,9,Quiz,Vid3H
28033,464,2020,24,14,10,Exam,Quiz1H
28034,464,2020,24,14,11,Vid,Exam1H
28035,464,2020,24,14,12,Quiz,Exam1H
28036,464,2020,24,14,13,Exam,Quiz2H
28037,464,2020,24,14,14,Quiz,Vid2H
28038,465,2020,10,9,1,Quiz,Exam1H
28039,465,2020,10,9,2,Quiz,Vid2H
28040,465,2020,10,9,3,Quiz,Exam1H
28041,465,2020,10,9,4,Quiz,Quiz1H
28042,465,2020,10,9,5,Quiz,Quiz1H
28043,465,2020,10,9,6,Exam,Quiz1H
28044,465,2020,10,9,7,Exam,Vid1H
28045,465,2020,10,9,8,Vid,Quiz1H
28046,465,2020,10,9,9,Vid,Quiz1H
28047,466,2020,13,9,1,Vid,Quiz2H
28048,466,2020,13,9,2,Vid,Quiz2H
28049,466,2020,13,9,3,Vid,Vid1H
28050,466,2020,13,9,4,Quiz,Vid1H
28051,466,2020,13,9,5,Exam,Vid1H
28052,466,2020,13,9,6,Vid,Exam1H
28053,466,2020,13,9,7,Quiz,Vid1H
28054,466,2020,13,9,8,Quiz,Quiz2H
28055,466,2020,13,9,9,Vid,Vid2H
28056,467,2020,16,9,1,Quiz,Vid2H
28057,467,2020,16,9,2,Vid,Quiz2H
28058,467,2020,16,9,3,Exam,Vid3H
28059,467,2020,16,9,4,Vid,Quiz1H
28060,467,2020,16,9,5,Vid,Quiz2H
28061,467,2020,16,9,6,Quiz,Quiz2H
28062,467,2020,16,9,7,Quiz,Vid2H
28063,467,2020,16,9,8,Quiz,Exam1H
28064,467,2020,16,9,9,Quiz,Quiz1H
28065,468,2020,22,16,1,Exam,Vid1H
28066,468,2020,22,16,2,Exam,Vid2H
28067,468,2020,22,16,3,Vid,Vid1H
28068,468,2020,22,16,4,Vid,Vid1H
28069,468,2020,22,16,5,Vid,Exam1H
28070,468,2020,22,16,6,Exam,Exam1H
28071,468,2020,22,16,7,Vid,Quiz1H
28072,468,2020,22,16,8,Quiz,Quiz1H
28073,468,2020,22,16,9,Quiz,Vid3H
28074,468,2020,22,16,10,Vid,Exam1H
28075,468,2020,22,16,11,Quiz,Vid2H
28076,468,2020,22,16,12,Vid,Vid1H
28077,468,2020,22,16,13,Vid,Vid2H
28078,468,2020,22,16,14,Vid,Exam1H
28079,468,2020,22,16,15,Quiz,Quiz2H
28080,468,2020,22,16,16,Exam,Quiz1H
28081,472,2020,9,7,1,Quiz,Exam1H
28082,472,2020,9,7,2,Vid,Quiz1H
28083,472,2020,9,7,3,Quiz,Vid2H
28084,472,2020,9,7,4,Quiz,Vid2H
28085,472,2020,9,7,5,Exam,Quiz1H
28086,472,2020,9,7,6,Vid,Quiz1H
28087,472,2020,9,7,7,Exam,Exam1H
28088,473,2020,9,7,1,Quiz,Exam1H
28089,473,2020,9,7,2,Quiz,Quiz1H
28090,473,2020,9,7,3,Quiz,Exam1H
28091,473,2020,9,7,4,Quiz,Quiz1H
28092,473,2020,9,7,5,Vid,Quiz1H
28093,473,2020,9,7,6,Exam,Quiz1H
28094,473,2020,9,7,7,Exam,Vid3H
28095,475,2020,10,7,1,Exam,Vid1H
28096,475,2020,10,7,2,Quiz,Quiz1H
28097,475,2020,10,7,3,Vid,Quiz1H
28098,475,2020,10,7,4,Vid,Exam1H
28099,475,2020,10,7,5,Quiz,Vid4H
28100,475,2020,10,7,6,Exam,Exam1H
28101,475,2020,10,7,7,Quiz,Quiz1H
28102,478,2020,14,13,1,Vid,Quiz1H
28103,478,2020,14,13,2,Vid,Quiz1H
28104,478,2020,14,13,3,Quiz,Vid1H
28105,478,2020,14,13,4,Vid,Exam2H
28106,478,2020,14,13,5,Quiz,Quiz1H
28107,478,2020,14,13,6,Vid,Vid1H
28108,478,2020,14,13,7,Exam,Vid1H
28109,478,2020,14,13,8,Quiz,Exam1H
28110,478,2020,14,13,9,Quiz,Vid1H
28111,478,2020,14,13,10,Exam,Vid1H
28112,478,2020,14,13,11,Vid,Vid1H
28113,478,2020,14,13,12,Vid,Quiz1H
28114,478,2020,14,13,13,Vid,Vid1H
28115,479,2020,15,12,1,Quiz,Vid1H
28116,479,2020,15,12,2,Quiz,Quiz2H
28117,479,2020,15,12,3,Vid,Vid1H
28118,479,2020,15,12,4,Vid,Vid1H
28119,479,2020,15,12,5,Vid,Quiz2H
28120,479,2020,15,12,6,Quiz,Vid1H
28121,479,2020,15,12,7,Quiz,Vid1H
28122,479,2020,15,12,8,Vid,Quiz1H
28123,479,2020,15,12,9,Vid,Quiz1H
28124,479,2020,15,12,10,Quiz,Vid1H
28125,479,2020,15,12,11,Vid,Quiz2H
28126,479,2020,15,12,12,Vid,Vid1H
28127,481,2020,10,8,1,Exam,Vid1H
28128,481,2020,10,8,2,Exam,Vid1H
28129,481,2020,10,8,3,Vid,Vid2H
28130,481,2020,10,8,4,Quiz,Exam1H
28131,481,2020,10,8,5,Quiz,Quiz2H
28132,481,2020,10,8,6,Vid,Vid1H
28133,481,2020,10,8,7,Vid,Quiz1H
28134,481,2020,10,8,8,Vid,Exam1H
28135,482,2020,18,13,1,Quiz,Vid1H
28136,482,2020,18,13,2,Vid,Quiz2H
28137,482,2020,18,13,3,Vid,Vid1H
28138,482,2020,18,13,4,Vid,Vid1H
28139,482,2020,18,13,5,Vid,Quiz2H
28140,482,2020,18,13,6,Vid,Vid1H
28141,482,2020,18,13,7,Quiz,Quiz2H
28142,482,2020,18,13,8,Vid,Quiz1H
28143,482,2020,18,13,9,Quiz,Quiz2H
28144,482,2020,18,13,10,Vid,Quiz1H
28145,482,2020,18,13,11,Quiz,Vid1H
28146,482,2020,18,13,12,Quiz,Vid2H
28147,482,2020,18,13,13,Quiz,Vid1H
28148,485,2020,20,11,1,Quiz,Vid3H
28149,485,2020,20,11,2,Quiz,Quiz2H
28150,485,2020,20,11,3,Vid,Quiz2H
28151,485,2020,20,11,4,Quiz,Quiz2H
28152,485,2020,20,11,5,Exam,Exam3H
28153,485,2020,20,11,6,Quiz,Quiz2H
28154,485,2020,20,11,7,Quiz,Exam1H
28155,485,2020,20,11,8,Quiz,Quiz1H
28156,485,2020,20,11,9,Vid,Vid1H
28157,485,2020,20,11,10,Exam,Quiz1H
28158,485,2020,20,11,11,Quiz,Quiz2H
28159,486,2020,26,24,1,Exam,Quiz1H
28160,486,2020,26,24,2,Vid,Vid1H
28161,486,2020,26,24,3,Vid,Vid1H
28162,486,2020,26,24,4,Exam,Vid1H
28163,486,2020,26,24,5,Vid,Vid2H
28164,486,2020,26,24,6,Quiz,Vid1H
28165,486,2020,26,24,7,Vid,Quiz1H
28166,486,2020,26,24,8,Quiz,Quiz1H
28167,486,2020,26,24,9,Vid,Quiz1H
28168,486,2020,26,24,10,Vid,Exam1H
28169,486,2020,26,24,11,Quiz,Vid1H
28170,486,2020,26,24,12,Quiz,Vid1H
28171,486,2020,26,24,13,Quiz,Vid1H
28172,486,2020,26,24,14,Vid,Vid1H
28173,486,2020,26,24,15,Vid,Vid1H
28174,486,2020,26,24,16,Vid,Vid1H
28175,486,2020,26,24,17,Vid,Exam2H
28176,486,2020,26,24,18,Vid,Quiz1H
28177,486,2020,26,24,19,Quiz,Quiz1H
28178,486,2020,26,24,20,Quiz,Vid1H
28179,486,2020,26,24,21,Vid,Vid1H
28180,486,2020,26,24,22,Vid,Quiz1H
28181,486,2020,26,24,23,Vid,Vid1H
28182,486,2020,26,24,24,Quiz,Quiz1H
28183,490,2020,12,11,1,Vid,Exam1H
28184,490,2020,12,11,2,Exam,Vid1H
28185,490,2020,12,11,3,Quiz,Quiz1H
28186,490,2020,12,11,4,Vid,Quiz1H
28187,490,2020,12,11,5,Vid,Vid1H
28188,490,2020,12,11,6,Quiz,Vid2H
28189,490,2020,12,11,7,Quiz,Vid1H
28190,490,2020,12,11,8,Vid,Quiz1H
28191,490,2020,12,11,9,Quiz,Quiz1H
28192,490,2020,12,11,10,Vid,Vid1H
28193,490,2020,12,11,11,Quiz,Quiz1H
28194,493,2020,11,10,1,Vid,Vid1H
28195,493,2020,11,10,2,Vid,Vid1H
28196,493,2020,11,10,3,Vid,Quiz2H
28197,493,2020,11,10,4,Quiz,Quiz1H
28198,493,2020,11,10,5,Quiz,Vid1H
28199,493,2020,11,10,6,Quiz,Vid1H
28200,493,2020,11,10,7,Vid,Vid1H
28201,493,2020,11,10,8,Quiz,Quiz1H
28202,493,2020,11,10,9,Vid,Quiz1H
28203,493,2020,11,10,10,Vid,Vid1H
28204,494,2020,9,7,1,Vid,Quiz1H
28205,494,2020,9,7,2,Vid,Vid1H
28206,494,2020,9,7,3,Vid,Quiz2H
28207,494,2020,9,7,4,Exam,Vid2H
28208,494,2020,9,7,5,Quiz,Vid1H
28209,494,2020,9,7,6,Quiz,Exam1H
28210,494,2020,9,7,7,Vid,Vid1H
28211,495,2020,16,13,1,Quiz,Vid1H
28212,495,2020,16,13,2,Vid,Quiz2H
28213,495,2020,16,13,3,Vid,Vid1H
28214,495,2020,16,13,4,Vid,Vid1H
28215,495,2020,16,13,5,Quiz,Vid1H
28216,495,2020,16,13,6,Vid,Vid1H
28217,495,2020,16,13,7,Vid,Quiz2H
28218,495,2020,16,13,8,Vid,Vid1H
28219,495,2020,16,13,9,Vid,Vid1H
28220,495,2020,16,13,10,Vid,Quiz2H
28221,495,2020,16,13,11,Vid,Vid1H
28222,495,2020,16,13,12,Quiz,Vid1H
28223,495,2020,16,13,13,Vid,Vid1H
28224,496,2020,8,6,1,Vid,Vid1H
28225,496,2020,8,6,2,Vid,Quiz2H
28226,496,2020,8,6,3,Quiz,Quiz2H
28227,496,2020,8,6,4,Quiz,Vid1H
28228,496,2020,8,6,5,Vid,Quiz1H
28229,496,2020,8,6,6,Quiz,Vid1H
28230,497,2020,9,9,1,Vid,Vid1H
28231,497,2020,9,9,2,Quiz,Quiz1H
28232,497,2020,9,9,3,Quiz,Exam1H
28233,497,2020,9,9,4,Quiz,Vid1H
28234,497,2020,9,9,5,Vid,Quiz1H
28235,497,2020,9,9,6,Exam,Vid1H
28236,497,2020,9,9,7,Quiz,Quiz1H
28237,497,2020,9,9,8,Vid,Vid1H
28238,497,2020,9,9,9,Vid,Quiz1H
28239,498,2020,23,15,1,Vid,Quiz1H
28240,498,2020,23,15,2,Quiz,Quiz1H
28241,498,2020,23,15,3,Vid,Quiz1H
28242,498,2020,23,15,4,Quiz,Quiz1H
28243,498,2020,23,15,5,Quiz,Quiz1H
28244,498,2020,23,15,6,Quiz,Vid3H
28245,498,2020,23,15,7,Quiz,Vid4H
28246,498,2020,23,15,8,Exam,Quiz1H
28247,498,2020,23,15,9,Quiz,Quiz1H
28248,498,2020,23,15,10,Exam,Exam2H
28249,498,2020,23,15,11,Vid,Exam2H
28250,498,2020,23,15,12,Quiz,Quiz2H
28251,498,2020,23,15,13,Quiz,Vid1H
28252,498,2020,23,15,14,Quiz,Quiz1H
28253,498,2020,23,15,15,Vid,Vid1H
28254,499,2020,8,7,1,Quiz,Exam1H
28255,499,2020,8,7,2,Exam,Vid1H
28256,499,2020,8,7,3,Vid,Quiz1H
28257,499,2020,8,7,4,Quiz,Quiz2H
28258,499,2020,8,7,5,Quiz,Vid1H
28259,499,2020,8,7,6,Vid,Vid1H
28260,499,2020,8,7,7,Vid,Quiz1H
28261,503,2020,21,10,1,Quiz,Quiz2H
28262,503,2020,21,10,2,Quiz,Vid2H
28263,503,2020,21,10,3,Exam,Quiz2H
28264,503,2020,21,10,4,Vid,Vid2H
28265,503,2020,21,10,5,Vid,Vid2H
28266,503,2020,21,10,6,Quiz,Quiz2H
28267,503,2020,21,10,7,Vid,Exam1H
28268,503,2020,21,10,8,Quiz,Vid4H
28269,503,2020,21,10,9,Vid,Vid2H
28270,503,2020,21,10,10,Vid,Quiz2H
28271,505,2020,10,8,1,Quiz,Vid3H
28272,505,2020,10,8,2,Vid,Quiz1H
28273,505,2020,10,8,3,Vid,Vid1H
28274,505,2020,10,8,4,Quiz,Exam1H
28275,505,2020,10,8,5,Vid,Quiz1H
28276,505,2020,10,8,6,Exam,Quiz1H
28277,505,2020,10,8,7,Quiz,Quiz1H
28278,505,2020,10,8,8,Quiz,Vid1H
28279,509,2020,16,8,1,Vid,Vid2H
28280,509,2020,16,8,2,Vid,Vid2H
28281,509,2020,16,8,3,Quiz,Quiz1H
28282,509,2020,16,8,4,Vid,Vid2H
28283,509,2020,16,8,5,Quiz,Exam3H
28284,509,2020,16,8,6,Vid,Quiz1H
28285,509,2020,16,8,7,Exam,Vid3H
28286,509,2020,16,8,8,Quiz,Quiz2H
28287,510,2020,20,18,1,Quiz,Quiz1H
28288,510,2020,20,18,2,Vid,Vid1H
28289,510,2020,20,18,3,Vid,Vid1H
28290,510,2020,20,18,4,Quiz,Vid1H
28291,510,2020,20,18,5,Quiz,Exam1H
28292,510,2020,20,18,6,Vid,Exam2H
28293,510,2020,20,18,7,Vid,Quiz1H
28294,510,2020,20,18,8,Quiz,Quiz1H
28295,510,2020,20,18,9,Vid,Quiz1H
28296,510,2020,20,18,10,Vid,Vid1H
28297,510,2020,20,18,11,Vid,Quiz1H
28298,510,2020,20,18,12,Exam,Vid1H
28299,510,2020,20,18,13,Exam,Quiz1H
28300,510,2020,20,18,14,Quiz,Vid1H
28301,510,2020,20,18,15,Vid,Quiz1H
28302,510,2020,20,18,16,Quiz,Vid2H
28303,510,2020,20,18,17,Quiz,Vid1H
28304,510,2020,20,18,18,Quiz,Quiz1H
28305,513,2020,15,11,1,Vid,Quiz1H
28306,513,2020,15,11,2,Quiz,Exam3H
28307,513,2020,15,11,3,Vid,Quiz2H
28308,513,2020,15,11,4,Quiz,Vid1H
28309,513,2020,15,11,5,Exam,Quiz1H
28310,513,2020,15,11,6,Quiz,Vid1H
28311,513,2020,15,11,7,Vid,Vid1H
28312,513,2020,15,11,8,Quiz,Quiz2H
28313,513,2020,15,11,9,Quiz,Quiz1H
28314,513,2020,15,11,10,Quiz,Quiz1H
28315,513,2020,15,11,11,Quiz,Quiz1H
28316,515,2020,25,21,1,Quiz,Quiz1H
28317,515,2020,25,21,2,Vid,Vid1H
28318,515,2020,25,21,3,Quiz,Quiz1H
28319,515,2020,25,21,4,Exam,Vid2H
28320,515,2020,25,21,5,Vid,Vid1H
28321,515,2020,25,21,6,Vid,Quiz1H
28322,515,2020,25,21,7,Quiz,Vid1H
28323,515,2020,25,21,8,Vid,Vid2H
28324,515,2020,25,21,9,Vid,Exam1H
28325,515,2020,25,21,10,Vid,Quiz1H
28326,515,2020,25,21,11,Vid,Quiz1H
28327,515,2020,25,21,12,Vid,Vid1H
28328,515,2020,25,21,13,Vid,Vid1H
28329,515,2020,25,21,14,Quiz,Vid3H
28330,515,2020,25,21,15,Vid,Quiz1H
28331,515,2020,25,21,16,Vid,Vid1H
28332,515,2020,25,21,17,Quiz,Vid1H
28333,515,2020,25,21,18,Vid,Vid1H
28334,515,2020,25,21,19,Quiz,Quiz1H
28335,515,2020,25,21,20,Vid,Vid1H
28336,515,2020,25,21,21,Quiz,Vid1H
28337,516,2020,8,4,1,Vid,Vid4H
28338,516,2020,8,4,2,Exam,Quiz1H
28339,516,2020,8,4,3,Quiz,Quiz2H
28340,516,2020,8,4,4,Quiz,Exam1H
28341,517,2020,26,18,1,Quiz,Vid2H
28342,517,2020,26,18,2,Vid,Quiz2H
28343,517,2020,26,18,3,Vid,Vid1H
28344,517,2020,26,18,4,Quiz,Vid1H
28345,517,2020,26,18,5,Quiz,Quiz1H
28346,517,2020,26,18,6,Vid,Vid1H
28347,517,2020,26,18,7,Vid,Quiz1H
28348,517,2020,26,18,8,Quiz,Quiz1H
28349,517,2020,26,18,9,Vid,Vid4H
28350,517,2020,26,18,10,Quiz,Quiz2H
28351,517,2020,26,18,11,Quiz,Vid1H
28352,517,2020,26,18,12,Quiz,Quiz1H
28353,517,2020,26,18,13,Quiz,Quiz1H
28354,517,2020,26,18,14,Vid,Quiz2H
28355,517,2020,26,18,15,Quiz,Quiz1H
28356,517,2020,26,18,16,Vid,Exam1H
28357,517,2020,26,18,17,Quiz,Vid2H
28358,517,2020,26,18,18,Exam,Quiz1H
28359,518,2020,12,9,1,Quiz,Exam1H
28360,518,2020,12,9,2,Exam,Quiz1H
28361,518,2020,12,9,3,Exam,Quiz1H
28362,518,2020,12,9,4,Quiz,Quiz1H
28363,518,2020,12,9,5,Vid,Exam1H
28364,518,2020,12,9,6,Vid,Vid1H
28365,518,2020,12,9,7,Vid,Vid1H
28366,518,2020,12,9,8,Vid,Vid1H
28367,518,2020,12,9,9,Quiz,Vid4H
28368,519,2020,16,15,1,Quiz,Quiz1H
28369,519,2020,16,15,2,Vid,Quiz1H
28370,519,2020,16,15,3,Vid,Exam1H
28371,519,2020,16,15,4,Exam,Vid1H
28372,519,2020,16,15,5,Quiz,Vid1H
28373,519,2020,16,15,6,Vid,Quiz1H
28374,519,2020,16,15,7,Vid,Quiz1H
28375,519,2020,16,15,8,Exam,Quiz1H
28376,519,2020,16,15,9,Quiz,Vid1H
28377,519,2020,16,15,10,Quiz,Vid1H
28378,519,2020,16,15,11,Quiz,Vid1H
28379,519,2020,16,15,12,Vid,Quiz1H
28380,519,2020,16,15,13,Quiz,Exam2H
28381,519,2020,16,15,14,Quiz,Quiz1H
28382,519,2020,16,15,15,Vid,Vid1H
28383,521,2020,16,9,1,Exam,Quiz1H
28384,521,2020,16,9,2,Quiz,Vid4H
28385,521,2020,16,9,3,Quiz,Quiz2H
28386,521,2020,16,9,4,Quiz,Quiz2H
28387,521,2020,16,9,5,Quiz,Exam1H
28388,521,2020,16,9,6,Exam,Exam1H
28389,521,2020,16,9,7,Exam,Quiz2H
28390,521,2020,16,9,8,Vid,Quiz2H
28391,521,2020,16,9,9,Quiz,Exam1H
28392,522,2020,18,13,1,Quiz,Exam2H
28393,522,2020,18,13,2,Quiz,Quiz1H
28394,522,2020,18,13,3,Quiz,Quiz1H
28395,522,2020,18,13,4,Exam,Vid4H
28396,522,2020,18,13,5,Vid,Quiz1H
28397,522,2020,18,13,6,Quiz,Quiz1H
28398,522,2020,18,13,7,Quiz,Quiz1H
28399,522,2020,18,13,8,Quiz,Exam1H
28400,522,2020,18,13,9,Exam,Quiz1H
28401,522,2020,18,13,10,Vid,Vid2H
28402,522,2020,18,13,11,Vid,Exam1H
28403,522,2020,18,13,12,Quiz,Quiz1H
28404,522,2020,18,13,13,Exam,Vid1H
28405,523,2020,9,9,1,Quiz,Quiz1H
28406,523,2020,9,9,2,Exam,Quiz1H
28407,523,2020,9,9,3,Exam,Quiz1H
28408,523,2020,9,9,4,Quiz,Vid1H
28409,523,2020,9,9,5,Quiz,Exam1H
28410,523,2020,9,9,6,Vid,Exam1H
28411,523,2020,9,9,7,Quiz,Vid1H
28412,523,2020,9,9,8,Quiz,Quiz1H
28413,523,2020,9,9,9,Vid,Quiz1H
28414,526,2020,21,17,1,Vid,Exam2H
28415,526,2020,21,17,2,Exam,Quiz1H
28416,526,2020,21,17,3,Quiz,Vid1H
28417,526,2020,21,17,4,Quiz,Quiz1H
28418,526,2020,21,17,5,Quiz,Quiz1H
28419,526,2020,21,17,6,Vid,Quiz1H
28420,526,2020,21,17,7,Quiz,Vid2H
28421,526,2020,21,17,8,Vid,Vid1H
28422,526,2020,21,17,9,Quiz,Vid2H
28423,526,2020,21,17,10,Quiz,Quiz1H
28424,526,2020,21,17,11,Quiz,Quiz1H
28425,526,2020,21,17,12,Quiz,Vid2H
28426,526,2020,21,17,13,Quiz,Quiz1H
28427,526,2020,21,17,14,Quiz,Quiz1H
28428,526,2020,21,17,15,Vid,Quiz1H
28429,526,2020,21,17,16,Quiz,Quiz1H
28430,526,2020,21,17,17,Vid,Quiz1H
28431,528,2020,9,8,1,Exam,Quiz1H
28432,528,2020,9,8,2,Vid,Vid1H
28433,528,2020,9,8,3,Vid,Quiz1H
28434,528,2020,9,8,4,Quiz,Quiz1H
28435,528,2020,9,8,5,Quiz,Quiz1H
28436,528,2020,9,8,6,Quiz,Vid1H
28437,528,2020,9,8,7,Quiz,Quiz1H
28438,528,2020,9,8,8,Quiz,Exam2H
28439,529,2020,22,14,1,Quiz,Quiz1H
28440,529,2020,22,14,2,Quiz,Vid3H
28441,529,2020,22,14,3,Quiz,Quiz1H
28442,529,2020,22,14,4,Quiz,Exam1H
28443,529,2020,22,14,5,Quiz,Quiz2H
28444,529,2020,22,14,6,Exam,Quiz1H
28445,529,2020,22,14,7,Exam,Vid2H
28446,529,2020,22,14,8,Quiz,Quiz1H
28447,529,2020,22,14,9,Vid,Quiz1H
28448,529,2020,22,14,10,Quiz,Exam1H
28449,529,2020,22,14,11,Quiz,Quiz1H
28450,529,2020,22,14,12,Vid,Vid4H
28451,529,2020,22,14,13,Vid,Quiz1H
28452,529,2020,22,14,14,Quiz,Quiz2H
28453,530,2020,8,5,1,Quiz,Vid3H
28454,530,2020,8,5,2,Vid,Vid2H
28455,530,2020,8,5,3,Quiz,Quiz1H
28456,530,2020,8,5,4,Vid,Quiz1H
28457,530,2020,8,5,5,Quiz,Quiz1H
28458,532,2020,9,6,1,Quiz,Quiz2H
28459,532,2020,9,6,2,Vid,Quiz1H
28460,532,2020,9,6,3,Quiz,Exam1H
28461,532,2020,9,6,4,Quiz,Quiz2H
28462,532,2020,9,6,5,Exam,Vid2H
28463,532,2020,9,6,6,Exam,Exam1H
28464,533,2020,14,7,1,Quiz,Quiz1H
28465,533,2020,14,7,2,Vid,Quiz1H
28466,533,2020,14,7,3,Quiz,Quiz2H
28467,533,2020,14,7,4,Vid,Vid1H
28468,533,2020,14,7,5,Quiz,Quiz2H
28469,533,2020,14,7,6,Quiz,Vid4H
28470,533,2020,14,7,7,Vid,Vid3H
28471,535,2020,21,14,1,Exam,Quiz1H
28472,535,2020,21,14,2,Quiz,Quiz2H
28473,535,2020,21,14,3,Vid,Vid2H
28474,535,2020,21,14,4,Quiz,Vid1H
28475,535,2020,21,14,5,Quiz,Quiz1H
28476,535,2020,21,14,6,Vid,Quiz1H
28477,535,2020,21,14,7,Vid,Quiz2H
28478,535,2020,21,14,8,Quiz,Vid2H
28479,535,2020,21,14,9,Quiz,Vid1H
28480,535,2020,21,14,10,Quiz,Exam3H
28481,535,2020,21,14,11,Quiz,Quiz2H
28482,535,2020,21,14,12,Vid,Quiz1H
28483,535,2020,21,14,13,Vid,Vid1H
28484,535,2020,21,14,14,Quiz,Quiz1H
28485,536,2020,16,15,1,Quiz,Vid1H
28486,536,2020,16,15,2,Vid,Vid1H
28487,536,2020,16,15,3,Exam,Vid1H
28488,536,2020,16,15,4,Vid,Exam1H
28489,536,2020,16,15,5,Vid,Quiz1H
